연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2019,야간사고,1327,697,0.77,9,0.56,1.29,1065,0.79,,,,,,,,,,,,,
2019,어린이보행사고,1327,34,0.88,0,0,0,34,0.86,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1327,2,0.35,0,0,0,2,0.34,,,,,,,,,,,,,
2019,고령운전사고,1327,209,0.63,4,0.52,1.91,333,0.69,,,,,,,,,,,,,
2019,고령보행사고,1327,78,0.64,3,0.4,3.85,75,0.64,,,,,,,,,,,,,
2019,뺑소니사고,1327,39,0.55,1,1.11,2.56,65,0.63,,,,,,,,,,,,,
2019,무면허사고,1327,42,0.81,1,0.61,2.38,53,0.71,,,,,,,,,,,,,
2019,전체,1330,417,0.18,6,0.18,1.44,565,0.17,437.08,94.89,2,20,46,33,210,25,61,90,310,17,0
2019,어린이사고,1330,19,0.17,0,0,0,28,0.2,,,,,,,,,,,,,
2019,노인사고,1330,92,0.23,3,0.2,3.26,94,0.21,,,,,,,,,,,,,
2019,보행자사고,1330,90,0.19,4,0.31,4.44,89,0.19,,,,,,,,,,,,,
2019,자전거사고,1330,9,0.16,0,0,0,10,0.17,,,,,,,,,,,,,
2019,야간사고,1330,151,0.17,1,0.06,0.66,204,0.15,,,,,,,,,,,,,
2019,어린이보행사고,1330,7,0.18,0,0,0,9,0.23,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1330,2,0.35,0,0,0,3,0.51,,,,,,,,,,,,,
2019,고령운전사고,1330,71,0.21,1,0.13,1.41,86,0.18,,,,,,,,,,,,,
2019,고령보행사고,1330,30,0.24,3,0.4,10,27,0.23,,,,,,,,,,,,,
2019,뺑소니사고,1330,8,0.11,0,0,0,11,0.11,,,,,,,,,,,,,
2019,무면허사고,1330,11,0.21,1,0.61,9.09,14,0.19,,,,,,,,,,,,,
2019,전체,1332,237,0.1,1,0.03,0.42,380,0.11,404.68,102.28,1,8,24,29,145,3,24,28,198,11,0
2019,어린이사고,1332,22,0.2,0,0,0,31,0.22,,,,,,,,,,,,,
2019,노인사고,1332,26,0.06,0,0,0,29,0.07,,,,,,,,,,,,,
2019,보행자사고,1332,28,0.06,1,0.08,3.57,28,0.06,,,,,,,,,,,,,
2019,자전거사고,1332,9,0.16,0,0,0,10,0.17,,,,,,,,,,,,,
2019,야간사고,1332,87,0.1,1,0.06,1.15,149,0.11,,,,,,,,,,,,,
2019,어린이보행사고,1332,4,0.1,0,0,0,4,0.1,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1332,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1332,32,0.1,0,0,0,44,0.09,,,,,,,,,,,,,
2019,고령보행사고,1332,3,0.02,0,0,0,3,0.03,,,,,,,,,,,,,
2019,뺑소니사고,1332,6,0.08,0,0,0,9,0.09,,,,,,,,,,,,,
2019,무면허사고,1332,3,0.06,0,0,0,4,0.05,,,,,,,,,,,,,
2019,전체,1333,650,0.28,3,0.09,0.46,1024,0.3,231.96,60.92,4,17,76,32,434,25,32,162,471,17,0
2019,어린이사고,1333,43,0.39,0,0,0,55,0.39,,,,,,,,,,,,,
2019,노인사고,1333,101,0.25,1,0.07,0.99,112,0.25,,,,,,,,,,,,,
2019,보행자사고,1333,161,0.34,3,0.23,1.86,162,0.34,,,,,,,,,,,,,
2019,자전거사고,1333,14,0.25,0,0,0,15,0.25,,,,,,,,,,,,,
2019,야간사고,1333,270,0.3,3,0.19,1.11,429,0.32,,,,,,,,,,,,,
2019,어린이보행사고,1333,18,0.47,0,0,0,19,0.48,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1333,4,0.71,0,0,0,4,0.68,,,,,,,,,,,,,
2019,고령운전사고,1333,71,0.21,0,0,0,102,0.21,,,,,,,,,,,,,
2019,고령보행사고,1333,39,0.32,1,0.13,2.56,38,0.33,,,,,,,,,,,,,
2019,PM사고,1333,2,0.45,0,0,0,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1333,18,0.25,0,0,0,23,0.22,,,,,,,,,,,,,
2019,무면허사고,1333,12,0.23,0,0,0,16,0.21,,,,,,,,,,,,,
2019,전체,1334,2411,1.05,31,0.93,1.29,3843,1.12,342.57,77.87,7,150,321,243,1281,182,155,453,1854,104,0
2019,어린이사고,1334,157,1.42,0,0,0,196,1.39,,,,,,,,,,,,,
2019,노인사고,1334,378,0.93,15,0.98,3.97,434,0.98,,,,,,,,,,,,,
2019,보행자사고,1334,456,0.98,10,0.77,2.19,473,1,,,,,,,,,,,,,
2019,자전거사고,1334,86,1.53,1,1.27,1.16,103,1.71,,,,,,,,,,,,,
2019,야간사고,1334,930,1.02,16,1,1.72,1416,1.05,,,,,,,,,,,,,
2019,어린이보행사고,1334,58,1.5,0,0,0,59,1.5,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1334,7,1.23,0,0,0,7,1.19,,,,,,,,,,,,,
2019,고령운전사고,1334,307,0.92,7,0.91,2.28,489,1.01,,,,,,,,,,,,,
2019,고령보행사고,1334,118,0.96,6,0.81,5.08,112,0.96,,,,,,,,,,,,,
2019,PM사고,1334,2,0.45,0,0,0,2,0.42,,,,,,,,,,,,,
2019,뺑소니사고,1334,50,0.7,1,1.11,2,81,0.79,,,,,,,,,,,,,
2019,무면허사고,1334,34,0.66,1,0.61,2.94,66,0.89,,,,,,,,,,,,,
2019,전체,1335,1057,0.46,7,0.21,0.66,1582,0.46,452,94.59,6,33,160,77,615,95,40,180,855,22,0
2019,어린이사고,1335,64,0.58,0,0,0,79,0.56,,,,,,,,,,,,,
2019,노인사고,1335,134,0.33,3,0.2,2.24,146,0.33,,,,,,,,,,,,,
2019,보행자사고,1335,184,0.39,4,0.31,2.17,185,0.39,,,,,,,,,,,,,
2019,자전거사고,1335,36,0.64,0,0,0,37,0.61,,,,,,,,,,,,,
2019,야간사고,1335,460,0.51,4,0.25,0.87,649,0.48,,,,,,,,,,,,,
2019,어린이보행사고,1335,17,0.44,0,0,0,17,0.43,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1335,3,0.53,0,0,0,3,0.51,,,,,,,,,,,,,
2019,고령운전사고,1335,97,0.29,0,0,0,147,0.3,,,,,,,,,,,,,
2019,고령보행사고,1335,41,0.33,2,0.27,4.88,39,0.33,,,,,,,,,,,,,
2019,PM사고,1335,7,1.57,0,0,0,9,1.9,,,,,,,,,,,,,
2019,뺑소니사고,1335,39,0.55,0,0,0,46,0.45,,,,,,,,,,,,,
2019,무면허사고,1335,25,0.48,0,0,0,40,0.54,,,,,,,,,,,,,
2019,전체,1336,488,0.21,10,0.3,2.05,780,0.23,301.78,71.75,1,13,56,49,325,9,27,83,381,24,0
2019,어린이사고,1336,33,0.3,0,0,0,42,0.3,,,,,,,,,,,,,
2019,노인사고,1336,86,0.21,2,0.13,2.33,98,0.22,,,,,,,,,,,,,
2019,보행자사고,1336,87,0.19,4,0.31,4.6,87,0.18,,,,,,,,,,,,,
2019,자전거사고,1336,8,0.14,1,1.27,12.5,8,0.13,,,,,,,,,,,,,
2019,야간사고,1336,170,0.19,4,0.25,2.35,267,0.2,,,,,,,,,,,,,
2019,어린이보행사고,1336,11,0.29,0,0,0,11,0.28,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1336,3,0.53,0,0,0,3,0.51,,,,,,,,,,,,,
2019,고령운전사고,1336,55,0.17,1,0.13,1.82,78,0.16,,,,,,,,,,,,,
2019,고령보행사고,1336,26,0.21,2,0.27,7.69,24,0.21,,,,,,,,,,,,,
2019,뺑소니사고,1336,14,0.2,0,0,0,19,0.18,,,,,,,,,,,,,
2019,무면허사고,1336,7,0.14,0,0,0,14,0.19,,,,,,,,,,,,,
2019,전체,1337,1082,0.47,17,0.51,1.57,1605,0.47,395.68,89.22,3,36,165,99,611,93,38,164,866,52,0
2019,어린이사고,1337,71,0.64,1,3.57,1.41,93,0.66,,,,,,,,,,,,,
2019,노인사고,1337,146,0.36,8,0.53,5.48,156,0.35,,,,,,,,,,,,,
2019,보행자사고,1337,167,0.36,7,0.54,4.19,168,0.36,,,,,,,,,,,,,
2019,자전거사고,1337,51,0.91,0,0,0,61,1.01,,,,,,,,,,,,,
2019,야간사고,1337,406,0.45,9,0.56,2.22,603,0.45,,,,,,,,,,,,,
2019,어린이보행사고,1337,20,0.52,1,5,5,20,0.51,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1337,7,1.23,0,0,0,8,1.36,,,,,,,,,,,,,
2019,고령운전사고,1337,140,0.42,2,0.26,1.43,196,0.41,,,,,,,,,,,,,
2019,고령보행사고,1337,36,0.29,5,0.67,13.89,32,0.27,,,,,,,,,,,,,
2019,PM사고,1337,5,1.12,0,0,0,5,1.06,,,,,,,,,,,,,
2019,뺑소니사고,1337,32,0.45,0,0,0,50,0.49,,,,,,,,,,,,,
2019,무면허사고,1337,11,0.21,0,0,0,13,0.17,,,,,,,,,,,,,
2019,전체,1400,7554,3.29,185,5.52,2.45,11752,3.44,498.08,80.18,52,498,727,647,4040,639,608,1372,5839,342,1
2019,어린이사고,1400,367,3.32,3,10.71,0.82,477,3.38,,,,,,,,,,,,,
2019,노인사고,1400,1584,3.9,77,5.06,4.86,1812,4.08,,,,,,,,,,,,,
2019,보행자사고,1400,1390,2.98,64,4.92,4.6,1378,2.92,,,,,,,,,,,,,
2019,자전거사고,1400,82,1.46,2,2.53,2.44,84,1.4,,,,,,,,,,,,,
2019,야간사고,1400,2551,2.8,82,5.13,3.21,3843,2.85,,,,,,,,,,,,,
2019,어린이보행사고,1400,103,2.67,2,10,1.94,103,2.61,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1400,13,2.29,1,16.67,7.69,13,2.21,,,,,,,,,,,,,
2019,고령운전사고,1400,1260,3.79,41,5.33,3.25,1920,3.98,,,,,,,,,,,,,
2019,고령보행사고,1400,431,3.52,40,5.38,9.28,403,3.46,,,,,,,,,,,,,
2019,PM사고,1400,6,1.34,0,0,0,6,1.27,,,,,,,,,,,,,
2019,뺑소니사고,1400,193,2.71,3,3.33,1.55,292,2.84,,,,,,,,,,,,,
2019,무면허사고,1400,147,2.84,8,4.91,5.44,225,3.02,,,,,,,,,,,,,
2019,전체,1401,1590,0.69,23,0.69,1.45,2443,0.71,564,111.49,3,93,167,221,719,173,128,285,1262,43,0
2019,어린이사고,1401,70,0.63,0,0,0,97,0.69,,,,,,,,,,,,,
2019,노인사고,1401,288,0.71,9,0.59,3.13,331,0.75,,,,,,,,,,,,,
2019,보행자사고,1401,287,0.61,11,0.84,3.83,288,0.61,,,,,,,,,,,,,
2019,자전거사고,1401,25,0.44,1,1.27,4,28,0.47,,,,,,,,,,,,,
2019,야간사고,1401,596,0.65,8,0.5,1.34,893,0.66,,,,,,,,,,,,,
2019,어린이보행사고,1401,17,0.44,0,0,0,18,0.46,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1401,1,0.18,0,0,0,2,0.34,,,,,,,,,,,,,
2019,고령운전사고,1401,249,0.75,4,0.52,1.61,384,0.8,,,,,,,,,,,,,
2019,고령보행사고,1401,77,0.63,7,0.94,9.09,72,0.62,,,,,,,,,,,,,
2019,PM사고,1401,3,0.67,0,0,0,3,0.63,,,,,,,,,,,,,
2019,뺑소니사고,1401,32,0.45,0,0,0,46,0.45,,,,,,,,,,,,,
2019,무면허사고,1401,25,0.48,1,0.61,4,36,0.48,,,,,,,,,,,,,
2019,전체,1402,1985,0.86,34,1.02,1.71,3000,0.88,567.09,108.12,6,85,268,209,962,199,158,336,1597,52,0
2019,어린이사고,1402,73,0.66,0,0,0,88,0.62,,,,,,,,,,,,,
2019,노인사고,1402,336,0.83,12,0.79,3.57,372,0.84,,,,,,,,,,,,,
2019,보행자사고,1402,343,0.73,11,0.84,3.21,342,0.72,,,,,,,,,,,,,
2019,자전거사고,1402,13,0.23,1,1.27,7.69,12,0.2,,,,,,,,,,,,,
2019,야간사고,1402,763,0.84,23,1.44,3.01,1154,0.86,,,,,,,,,,,,,
2019,어린이보행사고,1402,17,0.44,0,0,0,17,0.43,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1402,2,0.35,0,0,0,2,0.34,,,,,,,,,,,,,
2019,고령운전사고,1402,291,0.88,6,0.78,2.06,459,0.95,,,,,,,,,,,,,
2019,고령보행사고,1402,97,0.79,7,0.94,7.22,92,0.79,,,,,,,,,,,,,
2019,PM사고,1402,2,0.45,0,0,0,2,0.42,,,,,,,,,,,,,
2019,뺑소니사고,1402,75,1.05,0,0,0,104,1.01,,,,,,,,,,,,,
2019,무면허사고,1402,41,0.79,3,1.84,7.32,58,0.78,,,,,,,,,,,,,
2019,전체,1403,358,0.16,7,0.21,1.96,494,0.14,394.86,73.66,0,10,33,51,179,20,39,69,273,15,1
2019,어린이사고,1403,11,0.1,1,3.57,9.09,13,0.09,,,,,,,,,,,,,
2019,노인사고,1403,89,0.22,5,0.33,5.62,99,0.22,,,,,,,,,,,,,
2019,보행자사고,1403,73,0.16,4,0.31,5.48,72,0.15,,,,,,,,,,,,,
2019,야간사고,1403,124,0.14,2,0.13,1.61,163,0.12,,,,,,,,,,,,,
2019,어린이보행사고,1403,4,0.1,1,5,25,3,0.08,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1403,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1403,55,0.17,0,0,0,83,0.17,,,,,,,,,,,,,
2019,고령보행사고,1403,26,0.21,3,0.4,11.54,23,0.2,,,,,,,,,,,,,
2019,PM사고,1403,1,0.22,0,0,0,1,0.21,,,,,,,,,,,,,
2019,뺑소니사고,1403,5,0.07,0,0,0,5,0.05,,,,,,,,,,,,,
2019,무면허사고,1403,7,0.14,0,0,0,10,0.13,,,,,,,,,,,,,
2019,전체,1404,888,0.39,14,0.42,1.58,1360,0.4,415.21,74.97,5,54,99,9,661,1,16,187,682,19,0
2019,어린이사고,1404,57,0.52,0,0,0,70,0.5,,,,,,,,,,,,,
2019,노인사고,1404,170,0.42,5,0.33,2.94,188,0.42,,,,,,,,,,,,,
2019,보행자사고,1404,187,0.4,4,0.31,2.14,192,0.41,,,,,,,,,,,,,
2019,자전거사고,1404,5,0.09,0,0,0,5,0.08,,,,,,,,,,,,,
2019,야간사고,1404,311,0.34,7,0.44,2.25,479,0.36,,,,,,,,,,,,,
2019,어린이보행사고,1404,20,0.52,0,0,0,20,0.51,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1404,4,0.71,0,0,0,4,0.68,,,,,,,,,,,,,
2019,고령운전사고,1404,148,0.45,2,0.26,1.35,225,0.47,,,,,,,,,,,,,
2019,고령보행사고,1404,60,0.49,2,0.27,3.33,59,0.51,,,,,,,,,,,,,
2019,뺑소니사고,1404,13,0.18,0,0,0,25,0.24,,,,,,,,,,,,,
2019,무면허사고,1404,22,0.42,1,0.61,4.55,42,0.56,,,,,,,,,,,,,
2019,전체,1405,391,0.17,8,0.24,2.05,592,0.17,476.7,94.37,0,18,40,13,211,24,70,97,287,7,0
2019,어린이사고,1405,29,0.26,0,0,0,37,0.26,,,,,,,,,,,,,
2019,노인사고,1405,73,0.18,3,0.2,4.11,79,0.18,,,,,,,,,,,,,
2019,보행자사고,1405,99,0.21,6,0.46,6.06,94,0.2,,,,,,,,,,,,,
2019,자전거사고,1405,5,0.09,0,0,0,5,0.08,,,,,,,,,,,,,
2019,야간사고,1405,151,0.17,6,0.38,3.97,220,0.16,,,,,,,,,,,,,
2019,어린이보행사고,1405,12,0.31,0,0,0,12,0.3,,,,,,,,,,,,,
2019,고령운전사고,1405,63,0.19,4,0.52,6.35,85,0.18,,,,,,,,,,,,,
2019,고령보행사고,1405,24,0.2,1,0.13,4.17,23,0.2,,,,,,,,,,,,,
2019,뺑소니사고,1405,8,0.11,1,1.11,12.5,14,0.14,,,,,,,,,,,,,
2019,무면허사고,1405,4,0.08,0,0,0,4,0.05,,,,,,,,,,,,,
2019,전체,1406,177,0.08,2,0.06,1.13,267,0.08,403.05,80.02,1,11,9,0,117,13,15,41,125,11,0
2019,어린이사고,1406,9,0.08,0,0,0,13,0.09,,,,,,,,,,,,,
2019,노인사고,1406,51,0.13,1,0.07,1.96,57,0.13,,,,,,,,,,,,,
2019,보행자사고,1406,41,0.09,1,0.08,2.44,40,0.08,,,,,,,,,,,,,
2019,야간사고,1406,48,0.05,1,0.06,2.08,74,0.05,,,,,,,,,,,,,
2019,어린이보행사고,1406,1,0.03,0,0,0,1,0.03,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1406,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1406,35,0.11,0,0,0,55,0.11,,,,,,,,,,,,,
2019,고령보행사고,1406,16,0.13,1,0.13,6.25,15,0.13,,,,,,,,,,,,,
2019,뺑소니사고,1406,2,0.03,0,0,0,5,0.05,,,,,,,,,,,,,
2019,무면허사고,1406,3,0.06,0,0,0,8,0.11,,,,,,,,,,,,,
2019,전체,1407,414,0.18,16,0.48,3.86,642,0.19,615.32,115.55,3,27,28,52,210,18,57,76,291,47,0
2019,어린이사고,1407,21,0.19,0,0,0,27,0.19,,,,,,,,,,,,,
2019,노인사고,1407,110,0.27,7,0.46,6.36,129,0.29,,,,,,,,,,,,,
2019,보행자사고,1407,76,0.16,5,0.38,6.58,76,0.16,,,,,,,,,,,,,
2019,자전거사고,1407,12,0.21,0,0,0,12,0.2,,,,,,,,,,,,,
2019,야간사고,1407,107,0.12,6,0.38,5.61,170,0.13,,,,,,,,,,,,,
2019,어린이보행사고,1407,9,0.23,0,0,0,9,0.23,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1407,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1407,86,0.26,2,0.26,2.33,122,0.25,,,,,,,,,,,,,
2019,고령보행사고,1407,28,0.23,5,0.67,17.86,25,0.21,,,,,,,,,,,,,
2019,뺑소니사고,1407,16,0.22,0,0,0,19,0.18,,,,,,,,,,,,,
2019,무면허사고,1407,6,0.12,0,0,0,10,0.13,,,,,,,,,,,,,
2019,전체,1412,359,0.16,16,0.48,4.46,551,0.16,517.65,85.61,4,26,9,29,183,73,24,66,259,34,0
2019,어린이사고,1412,11,0.1,0,0,0,20,0.14,,,,,,,,,,,,,
2019,노인사고,1412,92,0.23,8,0.53,8.7,105,0.24,,,,,,,,,,,,,
2019,보행자사고,1412,66,0.14,4,0.31,6.06,63,0.13,,,,,,,,,,,,,
2019,자전거사고,1412,7,0.12,0,0,0,7,0.12,,,,,,,,,,,,,
2019,야간사고,1412,95,0.1,6,0.38,6.32,136,0.1,,,,,,,,,,,,,
2019,어린이보행사고,1412,3,0.08,0,0,0,4,0.1,,,,,,,,,,,,,
2019,고령운전사고,1412,63,0.19,6,0.78,9.52,84,0.17,,,,,,,,,,,,,
2019,고령보행사고,1412,20,0.16,2,0.27,10,18,0.15,,,,,,,,,,,,,
2019,뺑소니사고,1412,12,0.17,0,0,0,20,0.19,,,,,,,,,,,,,
2019,무면허사고,1412,11,0.21,1,0.61,9.09,12,0.16,,,,,,,,,,,,,
2019,전체,1413,203,0.09,9,0.27,4.43,371,0.11,434.55,69.78,4,28,11,9,123,12,13,30,161,12,0
2019,어린이사고,1413,18,0.16,0,0,0,26,0.18,,,,,,,,,,,,,
2019,노인사고,1413,59,0.15,3,0.2,5.08,70,0.16,,,,,,,,,,,,,
2019,보행자사고,1413,31,0.07,2,0.15,6.45,33,0.07,,,,,,,,,,,,,
2019,자전거사고,1413,5,0.09,0,0,0,5,0.08,,,,,,,,,,,,,
2019,야간사고,1413,54,0.06,3,0.19,5.56,81,0.06,,,,,,,,,,,,,
2019,어린이보행사고,1413,3,0.08,0,0,0,3,0.08,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1413,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1413,37,0.11,1,0.13,2.7,56,0.12,,,,,,,,,,,,,
2019,고령보행사고,1413,12,0.1,1,0.13,8.33,13,0.11,,,,,,,,,,,,,
2019,뺑소니사고,1413,5,0.07,1,1.11,20,7,0.07,,,,,,,,,,,,,
2019,무면허사고,1413,4,0.08,0,0,0,9,0.12,,,,,,,,,,,,,
2019,전체,1415,156,0.07,4,0.12,2.56,252,0.07,397.94,65.33,2,13,1,9,84,28,9,28,101,27,0
2019,어린이사고,1415,8,0.07,0,0,0,10,0.07,,,,,,,,,,,,,
2019,노인사고,1415,45,0.11,3,0.2,6.67,51,0.11,,,,,,,,,,,,,
2019,보행자사고,1415,28,0.06,2,0.15,7.14,26,0.06,,,,,,,,,,,,,
2019,야간사고,1415,39,0.04,2,0.13,5.13,53,0.04,,,,,,,,,,,,,
2019,어린이보행사고,1415,4,0.1,0,0,0,4,0.1,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1415,1,0.18,0,0,0,1,0.17,,,,,,,,,,,,,
2019,고령운전사고,1415,27,0.08,1,0.13,3.7,41,0.09,,,,,,,,,,,,,
2019,고령보행사고,1415,11,0.09,2,0.27,18.18,9,0.08,,,,,,,,,,,,,
2019,뺑소니사고,1415,1,0.01,1,1.11,100,0,0,,,,,,,,,,,,,
2019,무면허사고,1415,1,0.02,0,0,0,1,0.01,,,,,,,,,,,,,
2019,전체,1416,183,0.08,5,0.15,2.73,344,0.1,433.02,64.79,5,24,16,8,117,2,6,24,146,13,0
2019,어린이사고,1416,11,0.1,0,0,0,22,0.16,,,,,,,,,,,,,
2019,노인사고,1416,52,0.13,4,0.26,7.69,55,0.12,,,,,,,,,,,,,
2019,보행자사고,1416,24,0.05,2,0.15,8.33,22,0.05,,,,,,,,,,,,,
2019,자전거사고,1416,3,0.05,0,0,0,3,0.05,,,,,,,,,,,,,
2019,야간사고,1416,45,0.05,2,0.13,4.44,93,0.07,,,,,,,,,,,,,
2019,어린이보행사고,1416,1,0.03,0,0,0,1,0.03,,,,,,,,,,,,,
2019,고령운전사고,1416,36,0.11,3,0.39,8.33,62,0.13,,,,,,,,,,,,,
2019,고령보행사고,1416,14,0.11,2,0.27,14.29,12,0.1,,,,,,,,,,,,,
2019,뺑소니사고,1416,5,0.07,0,0,0,12,0.12,,,,,,,,,,,,,
2019,무면허사고,1416,6,0.12,0,0,0,8,0.11,,,,,,,,,,,,,
2019,전체,1417,107,0.05,6,0.18,5.61,169,0.05,286.65,46.28,4,18,9,1,63,5,3,21,83,3,0
2019,어린이사고,1417,5,0.05,0,0,0,5,0.04,,,,,,,,,,,,,
2019,노인사고,1417,22,0.05,3,0.2,13.64,25,0.06,,,,,,,,,,,,,
2019,보행자사고,1417,21,0.04,1,0.08,4.76,20,0.04,,,,,,,,,,,,,
2019,자전거사고,1417,1,0.02,0,0,0,1,0.02,,,,,,,,,,,,,
2019,야간사고,1417,36,0.04,2,0.13,5.56,59,0.04,,,,,,,,,,,,,
2019,고령운전사고,1417,20,0.06,2,0.26,10,38,0.08,,,,,,,,,,,,,
2019,고령보행사고,1417,8,0.07,1,0.13,12.5,7,0.06,,,,,,,,,,,,,
2019,뺑소니사고,1417,2,0.03,0,0,0,3,0.03,,,,,,,,,,,,,
2019,무면허사고,1417,1,0.02,0,0,0,3,0.04,,,,,,,,,,,,,
2019,전체,1418,144,0.06,12,0.36,8.33,220,0.06,315.49,52.46,1,19,8,6,52,25,29,15,117,12,0
2019,어린이사고,1418,4,0.04,0,0,0,5,0.04,,,,,,,,,,,,,
2019,노인사고,1418,41,0.1,4,0.26,9.76,44,0.1,,,,,,,,,,,,,
2019,보행자사고,1418,15,0.03,4,0.31,26.67,13,0.03,,,,,,,,,,,,,
2019,자전거사고,1418,4,0.07,0,0,0,4,0.07,,,,,,,,,,,,,
2019,야간사고,1418,31,0.03,3,0.19,9.68,51,0.04,,,,,,,,,,,,,
2019,고령운전사고,1418,35,0.11,2,0.26,5.71,45,0.09,,,,,,,,,,,,,
2019,고령보행사고,1418,8,0.07,3,0.4,37.5,7,0.06,,,,,,,,,,,,,
2019,뺑소니사고,1418,5,0.07,0,0,0,8,0.08,,,,,,,,,,,,,
2019,무면허사고,1418,4,0.08,1,0.61,25,4,0.05,,,,,,,,,,,,,
2019,전체,1419,101,0.04,9,0.27,8.91,178,0.05,404.83,70.84,4,19,4,1,61,9,2,20,71,10,0
2019,어린이사고,1419,4,0.04,0,0,0,5,0.04,,,,,,,,,,,,,
2019,노인사고,1419,29,0.07,3,0.2,10.34,33,0.07,,,,,,,,,,,,,
2019,보행자사고,1419,21,0.04,4,0.31,19.05,20,0.04,,,,,,,,,,,,,
2019,야간사고,1419,27,0.03,5,0.31,18.52,34,0.03,,,,,,,,,,,,,
2019,어린이보행사고,1419,2,0.05,0,0,0,2,0.05,,,,,,,,,,,,,
2019,고령운전사고,1419,11,0.03,1,0.13,9.09,17,0.04,,,,,,,,,,,,,
2019,고령보행사고,1419,10,0.08,2,0.27,20,9,0.08,,,,,,,,,,,,,
2019,뺑소니사고,1419,1,0.01,0,0,0,1,0.01,,,,,,,,,,,,,
2019,전체,1420,88,0.04,2,0.06,2.27,156,0.05,385.96,65.94,4,8,2,1,34,22,12,16,64,8,0
2019,어린이사고,1420,5,0.05,0,0,0,7,0.05,,,,,,,,,,,,,
2019,노인사고,1420,29,0.07,1,0.07,3.45,33,0.07,,,,,,,,,,,,,
2019,보행자사고,1420,17,0.04,0,0,0,18,0.04,,,,,,,,,,,,,
2019,야간사고,1420,22,0.02,1,0.06,4.55,37,0.03,,,,,,,,,,,,,
2019,어린이보행사고,1420,2,0.05,0,0,0,2,0.05,,,,,,,,,,,,,
2019,고령운전사고,1420,13,0.04,1,0.13,7.69,20,0.04,,,,,,,,,,,,,
2019,고령보행사고,1420,4,0.03,0,0,0,4,0.03,,,,,,,,,,,,,
2019,뺑소니사고,1420,1,0.01,0,0,0,8,0.08,,,,,,,,,,,,,
2019,무면허사고,1420,2,0.04,0,0,0,9,0.12,,,,,,,,,,,,,
2019,전체,1421,94,0.04,8,0.24,8.51,148,0.04,296.25,47.43,5,17,4,5,58,0,4,13,70,11,0
2019,어린이사고,1421,6,0.05,2,7.14,33.33,4,0.03,,,,,,,,,,,,,
2019,노인사고,1421,30,0.07,2,0.13,6.67,40,0.09,,,,,,,,,,,,,
2019,보행자사고,1421,13,0.03,2,0.15,15.38,11,0.02,,,,,,,,,,,,,
2019,야간사고,1421,23,0.03,1,0.06,4.35,36,0.03,,,,,,,,,,,,,
2019,어린이보행사고,1421,2,0.05,1,5,50,1,0.03,,,,,,,,,,,,,
2019,스쿨존내어린이사고,1421,1,0.18,1,16.67,100,0,0,,,,,,,,,,,,,
2019,고령운전사고,1421,21,0.06,2,0.26,9.52,31,0.06,,,,,,,,,,,,,
2019,고령보행사고,1421,3,0.02,1,0.13,33.33,2,0.02,,,,,,,,,,,,,
2019,뺑소니사고,1421,1,0.01,0,0,0,3,0.03,,,,,,,,,,,,,
2019,무면허사고,1421,3,0.06,0,0,0,3,0.04,,,,,,,,,,,,,
2019,전체,1422,138,0.06,1,0.03,0.72,220,0.06,505.25,82.23,0,15,9,14,92,2,6,14,121,3,0
2019,어린이사고,1422,9,0.08,0,0,0,10,0.07,,,,,,,,,,,,,
2019,노인사고,1422,25,0.06,0,0,0,31,0.07,,,,,,,,,,,,,
2019,보행자사고,1422,14,0.03,0,0,0,14,0.03,,,,,,,,,,,,,
2019,자전거사고,1422,2,0.04,0,0,0,2,0.03,,,,,,,,,,,,,
2019,야간사고,1422,37,0.04,0,0,0,56,0.04,,,,,,,,,,,,,
